time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,payment_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720263336.71,0.8087394733865116,0.5178277473027921,0.1227192685395504,0.09889992688900758,0.5877162589857747,0.2545476339550384,0.004821866071428572,0.01124809189611901,0.00401823131408652,0.07799668190672007,0.004989795112612248,0.15055613558527706,0.0654314187294412,21900976.35968093,15426823.240263848,418598.68074358086,19715351.982468095,7223560.719585912,44359092.51928637,72.85145133750711,174906.485287164,54588422.09489904,10907670.309851026,15100684.812252786,1285989.5454053858,1280202.2897256373,19826.540971718638,3165693.177916328,2679.507913721357,3657592.7515147054,8525883.230173381,29186403.844383486,0,297.9667551740443,27160996.68094417,7375400.353497096,7459607.058356061,4946.681567468186,5570.024073359428,0,222.0656004337219,0,0,0,0,0,0,0,0,0,0,75.27059558593822,0,0,0,0,0,0,0,0.11781435793355587,0.09340948700083716,0.017841990784255652,0.013970021393777381,0.0856788946836404,0.05177757731496049,0.0009856536992987092,0.0025051083161163616,0.0010602079111645647,0.015636066238726324,0.0011239181321309978,0.021467047839772345,0.011836088288293427
1720263341.71,0.8266422890175458,0.5311467430622095,0.12591371362898368,0.10082215894666013,0.5964427147440653,0.24195163934029973,0.004705438829112778,0.011613109458160853,0.003922436457279529,0.07582319393207762,0.004790976646978653,0.15449826463282934,0.06733429602048788,28508177.404790994,15430737.511977293,623474.9074192313,19470134.540891483,7423620.178041543,44769184.03926964,74.19483389486649,177807.21466587816,54152412.47125907,12881868.73546486,22781055.011358473,1284533.909287257,1893517.4818824132,20160.54956534056,3164730.7504564933,2540.525749311345,3612706.712495681,8757934.718100889,29473272.098471608,0,378.4742755765819,26944017.658419933,9072659.269647961,7505971.176737847,4939.380849532037,5579.671976315456,0,148.1026160215501,0,0,0,0,0,0,0,0,0,0,74.39562635087275,0,0,0,0,0,0,0,0.11757521453248712,0.09399046646489818,0.018165456100805638,0.013914857135886851,0.08706337061833214,0.04793911055286444,0.0008617524503962326,0.0025761707744123732,0.0010507715146017772,0.01525098438974209,0.001253668825169595,0.023399033043846867,0.012532544410765203
1720263346.71,0.8443850749297086,0.5417643624373805,0.12814072650960787,0.10251008203669823,0.6075194319761312,0.2187930698830729,0.004685409870254509,0.01191922634133925,0.0039105414684071855,0.07535883343766206,0.004860902412442732,0.1595507085998961,0.06883853887026145,28840126.793101594,15548832.352673285,625996.824759576,23268562.31999565,5452064.102335054,36532103.59523549,2604270.712216009,175007.72713223397,52861147.79236171,12980641.78276966,23155080.83345648,1034955.1099403258,1910100.808003078,20685.75726642669,2559375.0979142,2317.1225752294754,3598310.0693752603,6843034.177192574,21640928.714530285,0,446.8282394865548,26301684.448673986,9143018.045892727,7629155.608098123,4771.069655753275,5628.538448853955,0,149.23034884780034,0,0,0,0,0,0,0,0,0,0,75.04717931805273,0,0,0,0,0,0,0,0.14443672892377735,0.1114490185120528,0.02240834123153656,0.014371060057100518,0.10604282527365154,0.04909739771204411,0.0009203441021489773,0.002561528455411116,0.0011241876426031933,0.015594346954776262,0.0012918722299750994,0.02787630134788694,0.014450763714420988
1720263351.71,0.8581245973426498,0.5516979423855609,0.13049609643840648,0.10468048007921925,0.6141823805156666,0.21839975978371434,0.004612027901146135,0.011892862735390652,0.0039543886048077695,0.07556805404196704,0.004858048534765545,0.1599667008855303,0.06814947127188474,29147418.641275816,18077496.268588964,627296.3466128143,22918145.69914536,5490164.717752834,35802082.19569214,2526991.404011462,352692.9607422484,26785259.549069207,12984307.543693313,22591780.845618717,1038940.6820928091,1947779.2933350771,19426.026826928297,3186257.0769705665,1955.1312649164677,3544746.0881046266,6889495.468550117,21209118.261148885,0,300.41989841758806,26655864.32041927,9145860.002504427,7443534.7294813115,4580.085487041679,5663.483996337749,0,148.74802534817425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12131723760616678,0.09723280920734317,0.022908572376916445,0.01169387536418019,0.1070848606135189,0.03821017012712969,0.0008609296972962348,0.002185710581742186,0.0010617185194126174,0.017399527906240386,0.00129271140005806,0.03307454789015932,0.014345488967471983
1720263356.71,0.873000774411759,0.5652696449184891,0.13207421060122876,0.10583291735308752,0.6199875738759197,0.19494640218895692,0.004741111269992587,0.012028498544751161,0.003914274110218153,0.0746127645746314,0.004963977079577681,0.16137155944211173,0.06907170732857092,36799748.43227234,17762580.95815646,817163.1803686287,23670482.61374316,5627172.531565083,36523785.54778555,2491035.5541432756,347719.79680749134,26405106.77382319,12956409.410588697,30738007.873146687,1325227.7242374357,1887068.2090147587,19545.05731575772,3136545.6426354656,1918.7431310019278,3660488.178819541,7038169.933690616,21632671.32867133,0,296.18381329428564,26277547.646383464,9126252.400842525,7597438.79916118,4318.677049999075,599762.4107045727,0,219.17026361787896,0,0,0,0,0,0,0,0,0,0,74.26478587228488,0,0,0,0,0,0,0,0.12800141233320483,0.10210639551265435,0.02397313578725146,0.015425751609177085,0.11170503019199268,0.036453401552260276,0.000792927562315737,0.0022578920691492745,0.0010531848929930918,0.015445193673277267,0.0013216173494206029,0.028727168979417343,0.014645311959818408
1720263361.71,0.8924147645578331,0.5760905220829138,0.13409902059672058,0.10768215296548952,0.6304158299322193,0.1975122691615951,0.004688659466535756,0.012412840415641238,0.003994969077465944,0.07544329472798145,0.0050566514160021924,0.1631393549872029,0.06972550662672476,29182479.611791123,15632048.320673559,825991.0163239965,23491079.50035663,5598985.102758346,43702002.07103279,2565632.102401862,350723.03345182753,26098518.90990975,13279788.606876865,30629340.66538356,1074512.7326962382,1890495.860566449,19282.97240530166,3218997.931728745,2094.1460029945583,3634105.37866457,7016083.221573816,28763005.686256696,0,373.3479172363503,25972441.213496692,9353334.089703003,7570561.231784438,9276.694470529746,1197864.3427741467,0,149.94051432232084,0,0,0,0,0,0,0,0,0,0,74.36456063907045,0,0,0,0,0,0,0,0.13083616973311238,0.10178622308338843,0.023713503479764635,0.015340122848245907,0.13152512851122108,0.03146684307306116,0.0007990210095115813,0.0022721006665274318,0.0011801196405469372,0.017667176131546575,0.0012964156334824978,0.024856210690199734,0.013126972828243263
1720263366.71,0.9078669120440692,0.5853571865352257,0.13658094954161953,0.10953044079322131,0.6352368837222079,0.19834990265083927,0.004719798125683155,0.01225731904276244,0.004069562503446399,0.07407306667970626,0.005039023527042409,0.16576412308521143,0.0709422464723,36867298.32909354,15613733.85031824,828430.5489608824,22877839.931643408,5684154.57309256,43782292.102101006,2528485.673840199,350384.4977052525,27055056.851392336,10759183.058020236,30593935.77208979,1306512.5617311662,1905829.3160562965,19565.088486667522,3211714.6828590245,1870.046385916213,3542803.759612646,7100073.403904618,28811600.77194771,0,372.9875427988636,26924433.56309163,7276647.166557016,7561753.854040793,7576.33114842417,1208656.9666355532,0,149.8280781330017,0,0,0,0,0,0,0,0,0,0,74.96476875491864,0,0,0,0,0,0,0,0.12986740336187566,0.10169383600655778,0.02412852666280546,0.012376606359599756,0.131564546363214,0.03155112963295233,0.0007969209667408817,0.0023504693282730936,0.001201655813431659,0.01789943853442788,0.001258473408819023,0.024202014644303712,0.012572541341324869
1720263371.71,0.9290550829044856,0.5929263754401971,0.13907380473890454,0.11150278469776212,0.6403788529379157,0.20286322998124362,0.004680549070162927,0.012795976971631992,0.004108068527918831,0.07258665524517141,0.005298627605132357,0.16967156422001603,0.07212833649825003,36774153.80123362,12995840.817443663,824575.2301102707,19053970.612302985,7651769.9926090175,36172493.43529072,2580269.5338928816,529493.1924107308,26124922.22498314,13091156.083749618,23221552.47348513,1327634.4258705014,2481713.578031051,28777.692616518852,3213796.113493294,2015.711291351499,3544124.9510798026,8960718.994826313,21420378.0118309,0,375.7936071048479,25998789.677327752,9221706.22711944,7658089.149299118,7699.248120300752,1771906.8832450868,0,149.47541282729676,0,0,0,0,0,0,0,0,0,0,73.51700619222831,0,0,0,0,0,0,0,0.1384694905596996,0.08424969688341517,0.020182006330944028,0.012461971733229263,0.13171653820938456,0.03289111153354901,0.0008033856007433147,0.0025002266646945177,0.0011206747282004462,0.01741815956696217,0.0011743225789706707,0.030073614398172216,0.013032929962661267
1720263376.71,0.9519412493329705,0.6070682835578727,0.1417154880682745,0.11467902670661088,0.6461705766364552,0.21028877304196128,0.004735818958562526,0.012967261247224013,0.0036756577421278268,0.07272650684957004,0.005428382476204746,0.16952089008695653,0.07182187540561608,36606694.32797894,13001269.866734726,819734.3673558137,19580934.621778127,7647216.625469195,44208518.00569278,2587299.156582325,345001.2178522817,813.9757556049357,11266401.518817704,23327447.46400432,1590260.2837528605,1884012.9797146637,7263736.890824938,2572012.907224764,2003.8775843012195,7278344.263193468,8947001.959168728,21809253.73243963,0,440.14614227380184,739.9779596408506,9521679.038082121,7693036.750051222,7498.398169336385,1793870.2391095478,0,149.3446119628826,0,0,0,0,75.10084341767511,0,0,0,0,0,74.25266936170983,0,0,0,0,0,0,0,0.13916941009557235,0.06805071641747176,0.02519029301633363,0.012425391502838052,0.13461836862194787,0.035853742568502045,0.0008088719008610411,0.00265216901973353,0.0010087597947657585,0.017536039907125003,0.0009944491038729908,0.035473413751002575,0.015226841073587856
1720263381.71,0.9704223510092802,0.6243384724493612,0.14406508049216266,0.11526467510655207,0.6504289586530732,0.28767652279795575,0.004657142565754163,0.013058113362014193,0.0045679543301014,0.07140057298640975,0.004754237115429329,0.1707219713029475,0.07233941181620072,43701389.95414003,12706553.364331143,833368.6246339172,15497366.755761037,7634162.098954907,36593133.44124548,2524804.0078726066,349902.44876472617,27024002.35052152,10978109.411572587,22388401.07974758,1316764.6516004126,1935737.450874481,7226460.405156537,2514895.6941549536,1735.2415685841117,3609335.548652749,8930495.359204851,21695919.684266046,0,594.819292417724,26893501.39562215,9279748.0086368,7383402.635013139,7337.181319774911,1843119.8942055171,0,145.93910890207187,0,0,0,0,73.28681338343173,0,0,0,0,0,76.29123284099164,0,0,0,0,0,0,0,0.13974299704723145,0.0917562102133332,0.025326306079014916,0.012176821179190722,0.13723471895595865,0.06304370922672739,0.0007579218609175573,0.0029785972456894696,0.0011989135306303504,0.015185476196163188,0.0007460653779219695,0.03274890771572019,0.014004109122638156
